counter txid numreads length
14448 FBtr0301919 0 1453
14449 FBtr0301918 0 4199
14450 FBtr0332107 0 3411
14451 FBtr0290262 0 1723
14452 FBtr0290263 0 1615
14453 FBtr0290260 126 1796
14454 FBtr0290266 146 1373
14455 FBtr0290267 0 2800
14456 FBtr0290268 0 7232
14457 FBtr0290269 46 3548
14458 FBtr0302136 98 1437
14459 FBtr0302137 126 1806
14460 FBtr0309702 0 22
14461 FBtr0086495 116 1783
14462 FBtr0086497 144 1899
14463 FBtr0086492 0 2995
14464 FBtr0085618 46 607
14465 FBtr0085617 0 1649
14466 FBtr0085616 0 385
14467 FBtr0085614 0 356
14468 FBtr0086498 0 72
14469 FBtr0086499 0 884
14470 FBtr0085611 0 280
14471 FBtr0085610 0 1894
14472 FBtr0309706 0 117
14473 FBtr0309707 0 22
14474 FBtr0086148 112 1660
14475 FBtr0086149 0 2478
14476 FBtr0086146 28 1417
14477 FBtr0086147 68 988
14478 FBtr0086144 0 867
14479 FBtr0086145 0 3027
14480 FBtr0086142 0 2291
14481 FBtr0086143 0 2276
14482 FBtr0086140 0 5056
14483 FBtr0086141 110 1392
14484 FBtr0333659 0 7301
14485 FBtr0333658 0 1760
14486 FBtr0078576 0 78
14487 FBtr0078577 0 644
14488 FBtr0078574 0 1524
14489 FBtr0078575 170 1525
14490 FBtr0078573 0 1549
14491 FBtr0078570 264 3871
14492 FBtr0078571 0 1413
14493 FBtr0309663 0 129
14494 FBtr0309662 0 22
14495 FBtr0309661 0 22
14496 FBtr0309660 0 101
14497 FBtr0309667 0 22
14498 FBtr0309666 0 84
14499 FBtr0309665 0 22
14500 FBtr0309664 0 22
14501 FBtr0303666 464 6819
14502 FBtr0302583 0 5622
14503 FBtr0302580 38 560
14504 FBtr0302587 90 1156
14505 FBtr0302586 108 1688
14506 FBtr0302584 0 5159
14507 FBtr0302589 404 5398
14508 FBtr0302588 0 1173
14509 FBtr0079225 0 1540
14510 FBtr0079224 0 1809
14511 FBtr0079227 0 1660
14512 FBtr0079226 0 928
14513 FBtr0079221 0 4277
14514 FBtr0079220 298 4260
14515 FBtr0079223 156 2087
14516 FBtr0079222 70 906
14517 FBtr0079229 176 2998
14518 FBtr0079228 250 3481
14519 FBtr0091657 0 1578
14520 FBtr0091653 0 72
14521 FBtr0091650 118 1976
14522 FBtr0091651 0 1976
14523 FBtr0091659 48 755
14524 FBtr0303232 40 702
14525 FBtr0303233 0 593
14526 FBtr0303230 0 1648
14527 FBtr0303231 0 865
14528 FBtr0303236 156 2177
14529 FBtr0303237 0 3029
14530 FBtr0303234 0 2035
14531 FBtr0303235 36 1398
14532 FBtr0304178 0 127
14533 FBtr0304179 0 22
14534 FBtr0304170 0 22
14535 FBtr0304171 0 120
14536 FBtr0304172 0 22
14537 FBtr0304173 0 22
14538 FBtr0304174 0 97
14539 FBtr0304175 0 24
14540 FBtr0304176 0 119
14541 FBtr0304177 0 23
14542 FBtr0070353 184 3221
14543 FBtr0332870 0 4008
14544 FBtr0301278 212 3258
14545 FBtr0301279 0 2900
14546 FBtr0301274 98 1472
14547 FBtr0301275 104 2088
14548 FBtr0301276 76 3970
14549 FBtr0301277 186 3270
14550 FBtr0301270 14 555
14551 FBtr0301271 0 822
14552 FBtr0301272 0 1472
14553 FBtr0301273 120 1468
14554 FBtr0074511 0 1045
14555 FBtr0075294 0 2603
14556 FBtr0075295 0 2552
14557 FBtr0331385 0 598
14558 FBtr0111097 470 7708
14559 FBtr0111096 454 7699
14560 FBtr0333813 0 2372
14561 FBtr0111094 0 7747
14562 FBtr0333815 0 12556
14563 FBtr0111092 0 7690
14564 FBtr0333817 928 11458
14565 FBtr0333816 1072 12458
14566 FBtr0333819 0 4894
14567 FBtr0075290 34 567
14568 FBtr0111099 0 7756
14569 FBtr0111098 526 7744
14570 FBtr0075293 0 2482
14571 FBtr0301498 0 4954
14572 FBtr0301499 290 4148
14573 FBtr0299945 110 1628
14574 FBtr0301491 0 3079
14575 FBtr0301492 0 3443
14576 FBtr0301493 0 1109
14577 FBtr0301494 628 6224
14578 FBtr0301495 0 5875
14579 FBtr0301496 0 6251
14580 FBtr0301497 0 1718
14581 FBtr0299947 0 3410
14582 FBtr0113539 0 134
14583 FBtr0084135 60 909
14584 FBtr0299941 172 3056
14585 FBtr0306723 10 593
14586 FBtr0306722 0 1265
14587 FBtr0306721 0 1087
14588 FBtr0306720 38 549
14589 FBtr0306727 0 1009
14590 FBtr0078075 98 1584
14591 FBtr0306724 0 799
14592 FBtr0306729 0 4302
14593 FBtr0306728 0 3482
14594 FBtr0307892 338 4629
14595 FBtr0307893 0 2669
14596 FBtr0307890 0 4777
14597 FBtr0307891 0 708
14598 FBtr0307896 0 2376
14599 FBtr0307897 82 1250
14600 FBtr0307894 0 2182
14601 FBtr0307895 0 2698
14602 FBtr0307898 0 4529
14603 FBtr0307899 292 5217
14604 FBtr0070288 280 4176
14605 FBtr0070289 0 1230
14606 FBtr0070284 0 6411
14607 FBtr0070285 30 453
14608 FBtr0070283 0 829
14609 FBtr0302916 0 1329
14610 FBtr0302917 64 843
14611 FBtr0302910 148 1441
14612 FBtr0302918 0 4066
14613 FBtr0302919 0 5143
14614 FBtr0071888 0 1407
14615 FBtr0071880 0 989
14616 FBtr0071883 146 2295
14617 FBtr0071885 0 3093
14618 FBtr0331509 0 1430
14619 FBtr0331508 0 1415
14620 FBtr0075418 0 1676
14621 FBtr0075419 40 1672
14622 FBtr0331501 0 2959
14623 FBtr0331500 0 2959
14624 FBtr0331503 520 6189
14625 FBtr0331502 154 2959
14626 FBtr0331505 0 6189
14627 FBtr0331504 0 2595
14628 FBtr0331507 90 1430
14629 FBtr0331506 0 836
14630 FBtr0078639 0 1621
14631 FBtr0078638 104 1642
14632 FBtr0078631 0 3293
14633 FBtr0078630 0 1498
14634 FBtr0301470 234 4092
14635 FBtr0074513 0 2607
14636 FBtr0074334 0 2004
14637 FBtr0074335 0 1821
14638 FBtr0074336 250 3130
14639 FBtr0070518 126 2386
14640 FBtr0304818 22 381
14641 FBtr0070519 0 11128
14642 FBtr0304813 590 8664
14643 FBtr0304812 0 8077
14644 FBtr0304811 324 5675
14645 FBtr0304810 634 6099
14646 FBtr0304817 26 399
14647 FBtr0304816 0 795
14648 FBtr0304815 424 8673
14649 FBtr0304814 0 8316
14650 FBtr0074332 118 1948
14651 FBtr0074333 90 965
14652 FBtr0331651 0 1426
14653 FBtr0331650 18 303
14654 FBtr0331653 262 4221
14655 FBtr0070513 280 3831
14656 FBtr0331655 0 2527
14657 FBtr0331654 0 6463
14658 FBtr0330678 256 3596
14659 FBtr0330679 0 4176
14660 FBtr0076149 0 388
14661 FBtr0076148 0 410
14662 FBtr0085498 0 3335
14663 FBtr0330670 0 1775
14664 FBtr0330671 260 3707
14665 FBtr0330672 0 3746
14666 FBtr0330673 0 5300
14667 FBtr0330674 0 5419
14668 FBtr0330675 0 1282
14669 FBtr0330676 54 1035
14670 FBtr0330677 60 1055
14671 FBtr0077810 240 4151
14672 FBtr0077811 0 6406
14673 FBtr0077812 0 73
14674 FBtr0077813 0 1074
14675 FBtr0077814 0 813
14676 FBtr0077815 0 2127
14677 FBtr0077816 0 677
14678 FBtr0077817 4 376
14679 FBtr0077818 0 72
14680 FBtr0077819 0 72
14681 FBtr0089905 152 2568
14682 FBtr0089904 0 2355
14683 FBtr0089902 112 1803
14684 FBtr0089901 0 2338
14685 FBtr0089900 150 2125
14686 FBtr0078446 0 2727
14687 FBtr0081973 0 1959
14688 FBtr0078444 0 499
14689 FBtr0309798 0 2312
14690 FBtr0081974 0 1137
14691 FBtr0083287 0 940
14692 FBtr0290060 0 4244
14693 FBtr0290062 0 1368
14694 FBtr0290063 142 2017
14695 FBtr0290064 0 1984
14696 FBtr0290065 374 5854
14697 FBtr0290066 0 1441
14698 FBtr0290069 514 7794
14699 FBtr0081978 104 1468
14700 FBtr0309790 168 2858
14701 FBtr0083281 84 1118
14702 FBtr0299585 552 7072
14703 FBtr0299586 252 4580
14704 FBtr0073242 0 1253
14705 FBtr0333378 92 1508
14706 FBtr0333379 0 1494
14707 FBtr0073247 162 5223
14708 FBtr0073246 338 5268
14709 FBtr0073249 0 1651
14710 FBtr0333375 0 5383
14711 FBtr0333376 0 3264
14712 FBtr0333377 98 1446
14713 FBtr0333370 0 756
14714 FBtr0333371 104 1433
14715 FBtr0333372 250 4457
14716 FBtr0333373 0 4366
14717 FBtr0083288 0 1028
14718 FBtr0299639 204 3149
14719 FBtr0299637 0 2444
14720 FBtr0299635 0 6083
14721 FBtr0299632 0 4007
14722 FBtr0299633 352 4102
14723 FBtr0333598 0 3962
14724 FBtr0333599 190 2522
14725 FBtr0333590 0 6458
14726 FBtr0333591 498 7662
14727 FBtr0333592 0 7145
14728 FBtr0333593 524 6976
14729 FBtr0333594 0 7256
14730 FBtr0333595 0 3655
14731 FBtr0333596 0 4076
14732 FBtr0333597 0 730
14733 FBtr0332423 0 2991
14734 FBtr0332422 0 2849
14735 FBtr0332421 54 816
14736 FBtr0332420 108 946
14737 FBtr0332427 0 3278
14738 FBtr0332426 0 3244
14739 FBtr0332425 0 4128
14740 FBtr0332424 0 4128
14741 FBtr0074738 216 3032
14742 FBtr0074739 0 1603
14743 FBtr0332429 10 472
14744 FBtr0332428 0 1934
14745 FBtr0310000 0 4241
14746 FBtr0087945 148 2320
14747 FBtr0087944 0 2020
14748 FBtr0087947 0 2747
14749 FBtr0087946 0 3220
14750 FBtr0087941 104 1550
14751 FBtr0087940 0 2353
14752 FBtr0087943 156 2115
14753 FBtr0087942 0 2502
14754 FBtr0087949 0 638
14755 FBtr0087948 0 2306
14756 FBtr0331992 0 1547
14757 FBtr0331993 0 326
14758 FBtr0331990 0 3041
14759 FBtr0331991 0 2560
14760 FBtr0331996 0 4411
14761 FBtr0331997 230 4356
14762 FBtr0331994 0 610
14763 FBtr0331995 0 922
14764 FBtr0081392 0 3597
14765 FBtr0081393 0 2582
14766 FBtr0331998 0 3510
14767 FBtr0331999 0 700
14768 FBtr0081396 0 2170
14769 FBtr0081397 408 7705
14770 FBtr0081394 140 2413
14771 FBtr0081395 132 2493
14772 FBtr0080449 0 1044
14773 FBtr0080448 0 1021
14774 FBtr0087499 0 1053
14775 FBtr0087498 0 833
14776 FBtr0080441 0 2188
14777 FBtr0080440 136 2167
14778 FBtr0080443 0 192
14779 FBtr0080442 104 1458
14780 FBtr0080445 0 1752
14781 FBtr0080444 0 1414
14782 FBtr0080446 62 555
14783 FBtr0087445 58 820
14784 FBtr0086728 0 622
14785 FBtr0086729 34 465
14786 FBtr0086726 0 889
14787 FBtr0086727 0 189
14788 FBtr0086724 0 2323
14789 FBtr0086725 0 1312
14790 FBtr0086722 184 1726
14791 FBtr0086723 88 1762
14792 FBtr0086720 368 6707
14793 FBtr0086721 476 6433
14794 FBtr0084370 78 972
14795 FBtr0084377 0 2583
14796 FBtr0084376 0 985
14797 FBtr0084375 190 2716
14798 FBtr0084374 220 2888
14799 FBtr0084378 158 1974
14800 FBtr0113583 0 138
14801 FBtr0113582 0 140
14802 FBtr0113581 0 144
14803 FBtr0113580 0 144
14804 FBtr0113587 0 140
14805 FBtr0113586 0 147
14806 FBtr0113585 0 135
14807 FBtr0113584 0 140
14808 FBtr0076801 0 3512
14809 FBtr0113589 0 140
14810 FBtr0113588 0 150
14811 FBtr0076805 130 1979
14812 FBtr0076806 0 2066
14813 FBtr0076807 14 721
14814 FBtr0088719 0 2130
14815 FBtr0088718 0 2118
14816 FBtr0088711 294 4584
14817 FBtr0088710 264 2467
14818 FBtr0088713 280 4123
14819 FBtr0088712 286 4599
14820 FBtr0088715 0 3105
14821 FBtr0088714 0 1145
14822 FBtr0088717 30 543
14823 FBtr0088716 0 2782
14824 FBtr0310067 0 1199
14825 FBtr0310066 0 8231
14826 FBtr0310065 0 8311
14827 FBtr0310064 220 3491
14828 FBtr0310063 26 1410
14829 FBtr0310062 0 7295
14830 FBtr0310061 0 2174
14831 FBtr0310060 120 1828
14832 FBtr0310069 0 2970
14833 FBtr0310068 0 3898
14834 FBtr0083866 0 791
14835 FBtr0100666 0 2416
14836 FBtr0100667 120 2037
14837 FBtr0083806 0 3489
14838 FBtr0083807 144 2954
14839 FBtr0100662 0 2252
14840 FBtr0083801 0 3379
14841 FBtr0100660 0 4781
14842 FBtr0083803 74 1342
14843 FBtr0074240 0 1161
14844 FBtr0083808 222 2880
14845 FBtr0083809 0 2804
14846 FBtr0100668 124 2037
14847 FBtr0100669 0 1298
14848 FBtr0087135 278 5159
14849 FBtr0087136 32 456
14850 FBtr0087137 0 465
14851 FBtr0087130 158 2357
14852 FBtr0087131 0 3347
14853 FBtr0087132 0 653
14854 FBtr0087138 0 3684
14855 FBtr0087139 0 1490
14856 FBtr0085409 0 1116
14857 FBtr0085406 0 1288
14858 FBtr0085407 42 642
14859 FBtr0085405 50 674
14860 FBtr0085403 48 2628
14861 FBtr0085400 0 3076
14862 FBtr0100641 220 4136
14863 FBtr0073670 64 1182
14864 FBtr0333762 0 3078
14865 FBtr0333761 78 1065
14866 FBtr0333760 0 1482
14867 FBtr0333767 914 14496
14868 FBtr0333766 0 13463
14869 FBtr0308708 0 564
14870 FBtr0089154 0 708
14871 FBtr0308703 144 1896
14872 FBtr0308700 96 1395
14873 FBtr0308707 422 6037
14874 FBtr0308706 118 1924
14875 FBtr0308705 0 2418
14876 FBtr0308704 100 1820
14877 FBtr0302288 114 1725
14878 FBtr0302289 110 1791
14879 FBtr0309258 112 1374
14880 FBtr0302284 0 3659
14881 FBtr0302285 288 2670
14882 FBtr0309254 0 4718
14883 FBtr0309255 0 4997
14884 FBtr0309252 0 4204
14885 FBtr0309253 214 3753
14886 FBtr0302282 0 6363
14887 FBtr0302283 168 3045
14888 FBtr0086269 38 961
14889 FBtr0086268 0 438
14890 FBtr0086263 0 706
14891 FBtr0086267 0 482
14892 FBtr0086266 44 652
14893 FBtr0086265 0 411
14894 FBtr0078433 76 690
14895 FBtr0078432 0 692
14896 FBtr0078431 236 2989
14897 FBtr0078430 0 2918
14898 FBtr0078437 100 1503
14899 FBtr0078436 80 1410
14900 FBtr0078435 0 890
14901 FBtr0078434 92 908
14902 FBtr0078439 0 1065
14903 FBtr0078438 118 1800
14904 FBtr0071711 0 2891
14905 FBtr0071710 66 1000
14906 FBtr0071713 0 2773
14907 FBtr0071712 172 2688
14908 FBtr0071714 0 552
14909 FBtr0071716 0 1149
14910 FBtr0089079 148 2400
14911 FBtr0079526 0 782
14912 FBtr0303888 0 2932
14913 FBtr0079524 0 2238
14914 FBtr0079525 0 2178
14915 FBtr0079523 0 2646
14916 FBtr0079521 0 327
14917 FBtr0303881 348 3382
14918 FBtr0303880 0 847
14919 FBtr0303883 0 1076
14920 FBtr0303882 0 4683
14921 FBtr0303885 158 2232
14922 FBtr0303884 0 1073
14923 FBtr0079528 0 71
14924 FBtr0303886 0 4276
14925 FBtr0302420 20 1608
14926 FBtr0089075 194 3128
14927 FBtr0079382 0 1980
14928 FBtr0079383 0 2156
14929 FBtr0079380 0 458
14930 FBtr0079381 0 2668
14931 FBtr0079384 0 2195
14932 FBtr0079388 0 721
14933 FBtr0079389 84 1177
14934 FBtr0091753 0 558
14935 FBtr0091752 0 141
14936 FBtr0091751 0 139
14937 FBtr0091750 0 157
14938 FBtr0091757 0 965
14939 FBtr0091756 0 965
14940 FBtr0091755 0 220
14941 FBtr0091754 0 140
14942 FBtr0091759 0 537
14943 FBtr0091758 32 537
14944 FBtr0089610 120 2029
14945 FBtr0089617 0 1391
14946 FBtr0330316 100 1609
14947 FBtr0305612 24 493
14948 FBtr0305613 78 4825
14949 FBtr0305610 0 275
14950 FBtr0305611 94 1179
14951 FBtr0305616 0 2023
14952 FBtr0305617 0 1348
14953 FBtr0305614 438 5342
14954 FBtr0305615 0 1495
14955 FBtr0076400 0 2273
14956 FBtr0305618 130 2396
14957 FBtr0305619 0 1904
14958 FBtr0089616 0 1460
14959 FBtr0076401 196 2167
14960 FBtr0330311 0 7387
14961 FBtr0300062 0 1111
14962 FBtr0300063 0 1015
14963 FBtr0300060 0 970
14964 FBtr0300061 106 1758
14965 FBtr0300066 66 1111
14966 FBtr0300067 0 2592
14967 FBtr0300064 98 1283
14968 FBtr0300065 0 1280
14969 FBtr0300398 0 1547
14970 FBtr0300399 306 3875
14971 FBtr0300394 0 4963
14972 FBtr0300395 592 4857
14973 FBtr0300397 0 1300
14974 FBtr0300391 138 2145
14975 FBtr0300392 160 2256
14976 FBtr0300393 172 2453
14977 FBtr0300938 356 5303
14978 FBtr0300939 246 3562
14979 FBtr0300931 98 6593
14980 FBtr0300932 0 956
14981 FBtr0300933 48 1925
14982 FBtr0300934 0 3016
14983 FBtr0300935 0 3289
14984 FBtr0300936 0 1495
14985 FBtr0300937 90 3634
14986 FBtr0306572 0 782
14987 FBtr0306573 90 874
14988 FBtr0306570 0 867
14989 FBtr0306571 16 777
14990 FBtr0306576 474 6396
14991 FBtr0306577 114 1617
14992 FBtr0306574 0 1694
14993 FBtr0306575 180 2567
14994 FBtr0306578 0 3570
14995 FBtr0306579 80 1026
14996 FBtr0100309 0 2708
14997 FBtr0100308 0 2996
14998 FBtr0100307 0 2751
14999 FBtr0100306 0 795
15000 FBtr0100301 0 3585
15001 FBtr0080609 0 72
15002 FBtr0080606 112 2036
15003 FBtr0080603 72 1194
15004 FBtr0080602 78 1086
15005 FBtr0074978 128 1652
15006 FBtr0074979 0 1387
15007 FBtr0074976 0 5504
15008 FBtr0074977 44 781
15009 FBtr0074974 0 5404
15010 FBtr0074972 0 814
15011 FBtr0074973 288 2589
15012 FBtr0074971 0 1393
15013 FBtr0075599 0 1275
15014 FBtr0075592 0 1504
15015 FBtr0075591 90 1680
15016 FBtr0075590 114 1781
15017 FBtr0075596 0 2281
15018 FBtr0075595 100 1714
15019 FBtr0334038 0 1429
15020 FBtr0334039 106 1905
15021 FBtr0334032 144 2632
15022 FBtr0334033 0 1683
15023 FBtr0334030 236 4013
15024 FBtr0334031 60 2636
15025 FBtr0334036 102 2227
15026 FBtr0334037 118 1878
15027 FBtr0334034 0 1543
15028 FBtr0334035 0 5438
15029 FBtr0077999 0 2538
15030 FBtr0077998 0 940
15031 FBtr0077994 0 2267
15032 FBtr0077997 0 793
15033 FBtr0077993 284 5080
15034 FBtr0331718 0 5718
15035 FBtr0331719 0 1066
15036 FBtr0075629 66 1034
15037 FBtr0331710 184 3993
15038 FBtr0075624 96 1440
15039 FBtr0075627 182 2491
15040 FBtr0075626 0 2376
15041 FBtr0075621 34 532
15042 FBtr0075620 74 963
15043 FBtr0331716 0 4677
15044 FBtr0331717 0 4506
15045 FBtr0077667 0 1911
15046 FBtr0077666 12 871
15047 FBtr0077665 272 4854
15048 FBtr0077664 0 4172
15049 FBtr0077663 290 4461
15050 FBtr0077662 0 8124
15051 FBtr0077661 46 770
15052 FBtr0077660 0 1327
15053 FBtr0077669 64 2424
15054 FBtr0310267 0 895
15055 FBtr0310266 0 2698
15056 FBtr0072019 0 436
15057 FBtr0072016 0 1231
15058 FBtr0072015 0 2034
15059 FBtr0072014 0 2099
15060 FBtr0072013 0 2061
15061 FBtr0072012 68 1339
15062 FBtr0072011 0 1791
15063 FBtr0072010 326 4516
15064 FBtr0088261 52 848
15065 FBtr0088260 0 606
15066 FBtr0088263 0 4366
15067 FBtr0088262 270 3855
15068 FBtr0088265 0 2367
15069 FBtr0088264 0 2312
15070 FBtr0088267 32 2239
15071 FBtr0088266 0 3462
15072 FBtr0088269 152 2212
15073 FBtr0088268 0 2294
15074 FBtr0273342 54 834
15075 FBtr0273343 458 6113
15076 FBtr0273340 358 6272
15077 FBtr0273341 0 5315
15078 FBtr0273346 0 2292
15079 FBtr0273347 76 1007
15080 FBtr0273344 0 1785
15081 FBtr0273345 190 2313
15082 FBtr0273348 0 1364
15083 FBtr0273349 86 1138
15084 FBtr0005088 0 2440
15085 FBtr0088849 134 1810
15086 FBtr0088848 0 3341
15087 FBtr0088845 190 3225
15088 FBtr0088844 0 3364
15089 FBtr0088847 238 3207
15090 FBtr0088846 384 3224
15091 FBtr0088841 0 1522
15092 FBtr0088842 0 1468
15093 FBtr0085176 354 5281
15094 FBtr0085177 0 1051
15095 FBtr0085174 0 2811
15096 FBtr0085175 0 5399
15097 FBtr0072909 0 1283
15098 FBtr0072908 0 1414
15099 FBtr0085170 106 1198
15100 FBtr0072905 92 1698
15101 FBtr0072904 0 3380
15102 FBtr0072907 0 1574
15103 FBtr0072906 82 1300
15104 FBtr0072901 240 3869
15105 FBtr0072900 0 597
15106 FBtr0072903 188 2204
15107 FBtr0072902 104 1344
15108 FBtr0302899 0 339
15109 FBtr0299779 0 1193
15110 FBtr0299778 0 5551
15111 FBtr0299772 170 3467
15112 FBtr0299771 252 3608
15113 FBtr0299777 80 1050
15114 FBtr0299776 0 1311
15115 FBtr0299775 0 659
15116 FBtr0299774 58 987
15117 FBtr0110906 0 2919
15118 FBtr0110907 0 2835
15119 FBtr0110905 306 3470
15120 FBtr0110903 282 4787
15121 FBtr0110908 0 2776
15122 FBtr0110909 0 2108
15123 FBtr0075148 340 4536
15124 FBtr0075149 324 5769
15125 FBtr0081217 0 2564
15126 FBtr0081216 0 2548
15127 FBtr0081214 82 1379
15128 FBtr0081213 0 2216
15129 FBtr0081212 0 2043
15130 FBtr0081211 0 2444
15131 FBtr0081210 0 2205
15132 FBtr0081219 80 1079
15133 FBtr0081218 162 2461
15134 FBtr0332672 126 1606
15135 FBtr0075140 0 2023
15136 FBtr0332670 0 1475
15137 FBtr0303712 0 430
15138 FBtr0332676 0 55436
15139 FBtr0332677 3564 47528
15140 FBtr0332674 0 56489
15141 FBtr0332675 1072 56405
15142 FBtr0332678 0 55136
15143 FBtr0332679 3622 48944
15144 FBtr0074509 702 12323
15145 FBtr0074508 0 3396
15146 FBtr0304720 0 2873
15147 FBtr0304724 0 4182
15148 FBtr0304727 0 2572
15149 FBtr0304726 684 7864
15150 FBtr0304729 0 7464
15151 FBtr0304728 358 5338
15152 FBtr0304330 0 23
15153 FBtr0113288 92 1616
15154 FBtr0113289 0 1934
15155 FBtr0113284 0 1122
15156 FBtr0113285 148 1496
15157 FBtr0113286 0 2680
15158 FBtr0113287 0 1651
15159 FBtr0113280 0 2097
15160 FBtr0113281 0 2617
15161 FBtr0113282 48 766
15162 FBtr0078946 356 4562
15163 FBtr0304335 0 95
15164 FBtr0304338 0 22
15165 FBtr0088779 78 1592
15166 FBtr0112889 0 5909
15167 FBtr0112888 676 6434
15168 FBtr0112880 0 2327
15169 FBtr0112883 0 3485
15170 FBtr0112882 294 5141
15171 FBtr0112885 0 4184
15172 FBtr0112884 330 5684
15173 FBtr0112886 0 5530
15174 FBtr0113428 156 2260
15175 FBtr0113429 0 2989
15176 FBtr0113421 0 701
15177 FBtr0113422 224 3334
15178 FBtr0113424 198 2820
15179 FBtr0113425 0 3357
15180 FBtr0113427 70 4368
15181 FBtr0071087 0 2135
15182 FBtr0083105 132 2197
15183 FBtr0305188 72 774
15184 FBtr0083106 0 2156
15185 FBtr0083101 290 4323
15186 FBtr0083100 344 4999
15187 FBtr0305182 0 7252
15188 FBtr0305183 0 8109
15189 FBtr0305180 0 9300
15190 FBtr0305181 472 6752
15191 FBtr0305186 0 4956
15192 FBtr0305187 0 479
15193 FBtr0305184 584 8109
15194 FBtr0305185 0 5988
15195 FBtr0309838 0 4277
15196 FBtr0309839 0 4481
15197 FBtr0309836 0 4362
15198 FBtr0309837 0 4248
15199 FBtr0309834 0 2188
15200 FBtr0309835 292 3643
15201 FBtr0309832 228 3001
15202 FBtr0309833 0 2709
15203 FBtr0089679 0 4940
15204 FBtr0089678 0 5542
15205 FBtr0086889 158 2581
15206 FBtr0086888 0 1381
15207 FBtr0086883 0 2735
15208 FBtr0086882 0 1614
15209 FBtr0089673 68 3417
15210 FBtr0086887 0 4338
15211 FBtr0089674 76 1622
15212 FBtr0086885 26 1652
15213 FBtr0086884 202 2729
15214 FBtr0091959 0 297
15215 FBtr0303531 62 932
15216 FBtr0091951 72 1012
15217 FBtr0091953 0 504
15218 FBtr0091952 54 1140
15219 FBtr0091954 36 540
15220 FBtr0091957 0 313
15221 FBtr0091956 0 1393
15222 FBtr0088108 0 714
15223 FBtr0088109 0 540
15224 FBtr0301603 0 1761
15225 FBtr0301602 262 4931
15226 FBtr0084650 0 107
15227 FBtr0301604 124 1722
15228 FBtr0301607 0 1991
15229 FBtr0301606 0 1735
15230 FBtr0088100 0 9026
15231 FBtr0088101 0 9886
15232 FBtr0088102 126 1943
15233 FBtr0088103 82 1383
15234 FBtr0088104 0 1980
15235 FBtr0088105 0 2317
15236 FBtr0088106 0 408
15237 FBtr0088107 30 502
15238 FBtr0082768 0 2572
15239 FBtr0082769 164 2577
15240 FBtr0082766 178 2622
15241 FBtr0082767 0 2176
15242 FBtr0082764 0 405
15243 FBtr0082765 0 2821
15244 FBtr0082762 0 1160
15245 FBtr0082763 212 2944
15246 FBtr0082760 0 1118
15247 FBtr0082761 0 440
15248 FBtr0100143 0 2245
15249 FBtr0100142 452 7170
15250 FBtr0100141 0 4068
15251 FBtr0100140 312 4061
15252 FBtr0100147 382 3816
15253 FBtr0100146 272 3879
15254 FBtr0100145 0 4413
15255 FBtr0100144 0 3160
15256 FBtr0100149 178 2910
15257 FBtr0100148 0 3837
15258 FBtr0100495 0 1628
15259 FBtr0100494 188 3564
15260 FBtr0087309 0 2665
15261 FBtr0100496 0 1687
15262 FBtr0100491 110 5542
15263 FBtr0100490 204 3099
15264 FBtr0100493 230 3208
15265 FBtr0100492 338 5125
15266 FBtr0087301 34 474
15267 FBtr0087300 332 4614
15268 FBtr0087307 146 2418
15269 FBtr0100498 0 4666
15270 FBtr0085239 0 2333
15271 FBtr0085238 0 2357
15272 FBtr0085237 0 2959
15273 FBtr0085236 0 2404
15274 FBtr0070671 0 3017
15275 FBtr0070670 0 1119
15276 FBtr0070672 246 4048
15277 FBtr0070675 0 1104
15278 FBtr0070674 0 2426
15279 FBtr0070677 0 888
15280 FBtr0070676 108 1693
15281 FBtr0070679 112 1931
15282 FBtr0070678 0 976
15283 FBtr0078087 170 2775
15284 FBtr0078084 0 3243
15285 FBtr0078082 0 1294
15286 FBtr0078083 40 2041
15287 FBtr0078080 138 1736
15288 FBtr0078081 0 1109
15289 FBtr0078088 108 2063
15290 FBtr0078089 0 556
15291 FBtr0330021 0 1019
15292 FBtr0330020 0 2476
15293 FBtr0330023 0 322
15294 FBtr0330022 0 4742
15295 FBtr0076732 226 3575
15296 FBtr0330024 292 5507
15297 FBtr0330027 284 4170
15298 FBtr0330026 0 4266
15299 FBtr0330029 0 7722
15300 FBtr0330028 0 4315
15301 FBtr0076738 190 3722
15302 FBtr0076739 0 83
15303 FBtr0077465 380 5686
15304 FBtr0077464 132 1940
15305 FBtr0077467 0 2032
15306 FBtr0077466 0 963
15307 FBtr0077460 0 867
15308 FBtr0077463 110 1961
15309 FBtr0077462 190 2960
15310 FBtr0077469 72 1163
15311 FBtr0077468 142 1925
15312 FBtr0304448 0 95
15313 FBtr0304449 0 21
15314 FBtr0304440 0 22
15315 FBtr0304441 0 71
15316 FBtr0304442 0 23
15317 FBtr0304443 0 22
15318 FBtr0304444 0 100
15319 FBtr0304445 0 23
15320 FBtr0304446 0 99
15321 FBtr0304447 0 22
15322 FBtr0070073 0 1438
15323 FBtr0070072 0 917
15324 FBtr0100563 0 1519
15325 FBtr0333701 0 4984
15326 FBtr0333700 278 3696
15327 FBtr0333703 0 201
15328 FBtr0333702 472 5079
15329 FBtr0333705 0 817
15330 FBtr0333704 56 1070
15331 FBtr0333707 0 745
15332 FBtr0333706 0 10898
15333 FBtr0333709 0 652
15334 FBtr0333708 126 1117
