geneID transcriptID
30843 MRPL52 NM_181306
30844 MRPL52 NM_181304
30845 MRPL52 NM_181305
30846 MMP14 NM_004995
30847 LRP10 NM_014045
30848 REM2 NM_173527
30849 RBM23 NM_001077351
30850 RBM23 NM_001077352
30851 RBM23 NM_018107
30852 PRMT5 NM_001282953
30853 PRMT5 NM_001282956
30854 PRMT5 NM_006109
30855 PRMT5 NM_001282954
30856 PRMT5 NM_001039619
30857 PRMT5 NM_001282955
30858 LOC101926933 NR_110002
30859 HAUS4 NM_001166269
30860 HAUS4 NM_017815
30861 HAUS4 NM_001166270
30862 MIR4707 NR_039856
30863 AJUBA NM_032876
30864 AJUBA NM_198086
30865 AJUBA NM_001289097
30866 C14orf93 NM_001282970
30867 C14orf93 NM_021944
30868 C14orf93 NM_001282968
30869 C14orf93 NM_001130708
30870 C14orf93 NM_001130706
30871 C14orf93 NM_001282969
30872 PSMB5 NM_001130725
30873 PSMB5 NM_002797
30874 PSMB5 NM_001144932
30875 PSMB11 NM_001099780
30876 CDH24 NM_144985
30877 CDH24 NM_022478
30878 ACIN1 NM_001164815
30879 ACIN1 NM_014977
30880 ACIN1 NM_001164816
30881 ACIN1 NM_001164814
30882 ACIN1 NM_001164817
30883 C14orf119 NM_017924
30884 CEBPE NM_001805
30885 SLC7A8 NM_012244
30886 SLC7A8 NM_182728
30887 SLC7A8 NM_001267036
30888 SLC7A8 NM_001267037
30889 SLC7A8 NR_049767
30890 C14orf164 NM_001282322
30891 HOMEZ NM_020834
30892 PPP1R3E NM_001276318
30893 BCL2L2-PABPN1 NM_001199864
30894 BCL2L2 NM_004050
30895 BCL2L2 NM_001199839
30896 PABPN1 NM_004643
30897 SLC22A17 NM_001289050
30898 SLC22A17 NM_020372
30899 SLC22A17 NR_110290
30900 SLC22A17 NM_016609
30901 EFS NM_001277174
30902 EFS NM_032459
30903 EFS NM_005864
30904 IL25 NM_172314
30905 IL25 NM_022789
30906 CMTM5 NM_001288745
30907 CMTM5 NM_001288744
30908 CMTM5 NM_001037288
30909 CMTM5 NM_138460
30910 CMTM5 NM_001288746
30911 MYH6 NM_002471
30912 MIR208A NR_029595
30913 MYH7 NM_000257
30914 MIR208B NR_030624
30915 NGDN NM_015514
30916 NGDN NM_001042635
30917 THTPA NR_046051
30918 THTPA NR_046052
30919 ZFHX2 NM_033400
30920 THTPA NM_001256321
30921 THTPA NM_001126339
30922 THTPA NM_001256323
30923 THTPA NR_023314
30924 THTPA NM_001256322
30925 THTPA NM_001256062
30926 THTPA NM_024328
30927 AP1G2 NM_001282475
30928 AP1G2 NM_001282474
30929 AP1G2 NM_003917
30930 LOC102724814 NR_110555
30931 JPH4 NM_001146028
30932 JPH4 NM_032452
30933 DHRS2 NM_005794
30934 DHRS2 NM_182908
30935 DHRS4-AS1 NR_023923
30936 DHRS4-AS1 NR_023922
30937 DHRS4-AS1 NR_023921
30938 DHRS4-AS1 NR_023924
30939 DHRS4 NM_001282989
30940 DHRS4 NM_001282988
30941 DHRS4 NM_001282990
30942 DHRS4 NM_001282991
30943 DHRS4 NM_021004
30944 DHRS4 NM_001282987
30945 DHRS4L2 NM_001193637
30946 DHRS4L2 NM_001193636
30947 DHRS4L2 NM_001193635
30948 DHRS4L2 NM_198083
30949 DHRS4L1 NM_001277864
30950 DHRS4L1 NR_102687
30951 DHRS4L1 NR_102688
30952 DHRS4L1 NR_102692
30953 DHRS4L1 NR_102689
30954 DHRS4L1 NR_102694
30955 DHRS4L1 NR_102693
30956 DHRS4L1 NR_102691
30957 LRRC16B NM_138360
30958 CPNE6 NM_001280558
30959 CPNE6 NM_006032
30960 NRL NM_006177
30961 PCK2 NM_001291556
30962 PCK2 NM_004563
30963 PCK2 NM_001018073
30964 DCAF11 NM_001163484
30965 DCAF11 NM_025230
30966 DCAF11 NR_028099
30967 DCAF11 NR_028100
30968 DCAF11 NM_181357
30969 FITM1 NM_203402
30970 PSME1 NM_001281528
30971 PSME1 NM_001281529
30972 PSME1 NM_176783
30973 PSME1 NM_006263
30974 EMC9 NM_016049
30975 PSME2 NM_002818
30976 MIR7703 NR_106990
30977 RNF31 NM_017999
30978 IRF9 NM_006084
30979 REC8 NM_005132
30980 REC8 NM_001048205
30981 IPO4 NR_051979
30982 IPO4 NM_024658
30983 TM9SF1 NM_001289006
30984 TM9SF1 NM_006405
30985 TM9SF1 NM_001014842
30986 TSSK4 NM_001184739
30987 TSSK4 NM_174944
30988 CHMP4A NM_014169
30989 MDP1 NM_001199822
30990 NEDD8-MDP1 NM_001199823
30991 MDP1 NM_001199821
30992 MDP1 NM_138476
30993 NEDD8 NM_006156
30994 GMPR2 NM_001002001
30995 GMPR2 NM_001283021
30996 GMPR2 NM_001002000
30997 GMPR2 NR_104265
30998 GMPR2 NM_001283023
30999 GMPR2 NM_001002002
31000 GMPR2 NM_016576
31001 GMPR2 NM_001283022
31002 TINF2 NM_001099274
31003 TINF2 NM_012461
31004 TGM1 NM_000359
31005 RABGGTA NM_004581
31006 RABGGTA NM_182836
31007 DHRS1 NM_001136050
31008 DHRS1 NM_138452
31009 NOP9 NM_001286367
31010 NOP9 NM_174913
31011 CIDEB NM_014430
31012 LTB4R2 NM_001164692
31013 LTB4R2 NM_019839
31014 LTB4R NM_001143919
31015 LTB4R NM_181657
31016 ADCY4 NM_139247
31017 ADCY4 NM_001198592
31018 ADCY4 NM_001198568
31019 RIPK3 NM_006871
31020 NFATC4 NM_001136022
31021 NFATC4 NM_001198967
31022 NFATC4 NM_001198965
31023 NFATC4 NM_004554
31024 NFATC4 NM_001198966
31025 NFATC4 NM_001288802
31026 NYNRIN NM_025081
31027 CBLN3 NM_001039771
31028 KHNYN NM_001290256
31029 KHNYN NM_001290257
31030 KHNYN NM_015299
31031 SDR39U1 NM_020195
31032 SDR39U1 NM_001290292
31033 SDR39U1 NM_001290293
31034 LOC101927045 NR_110032
31035 CMA1 NM_001836
31036 CTSG NM_001911
31037 GZMH NM_001270781
31038 GZMH NM_033423
31039 GZMH NM_001270780
31040 GZMB NM_004131
31041 STXBP6 NM_014178
31042 NOVA1 NM_002515
31043 NOVA1 NM_006489
31044 NOVA1 NM_006491
31045 LOC101927062 NR_110033
31046 LOC102724890 NR_110557
31047 LOC102724890 NR_110556
31048 LOC101927081 NR_110041
31049 MIR4307 NR_036193
31050 LINC00645 NR_039992
31051 FOXG1 NM_005249
31052 C14orf23 NR_026732
31053 C14orf23 NR_026731
31054 MIR548AI NR_039672
31055 PRKD1 NM_002742
31056 G2E3 NM_017769
31057 SCFD1 NM_001283032
31058 SCFD1 NM_182835
31059 SCFD1 NM_001283033
31060 SCFD1 NM_016106
31061 SCFD1 NM_001283031
31062 SCFD1 NM_001257376
31063 COCH NM_004086
31064 COCH NM_001135058
31065 LOC100506071 NR_038356
31066 STRN3 NM_014574
31067 STRN3 NM_001083893
31068 MIR624 NR_030354
31069 AP4S1 NM_001254729
31070 AP4S1 NM_007077
31071 AP4S1 NM_001254726
31072 AP4S1 NM_001128126
31073 AP4S1 NM_001254727
31074 AP4S1 NM_001254728
31075 HECTD1 NM_015382
31076 HEATR5A NM_015473
31077 LOC101927124 NR_110045
31078 DTD2 NM_080664
31079 GPR33 NM_001197184
31080 GPR33 NR_036675
31081 NUBPL NR_120408
31082 NUBPL NM_025152
31083 NUBPL NM_001201573
31084 NUBPL NM_001201574
31085 ARHGAP5-AS1 NR_027263
31086 ARHGAP5 NM_001173
31087 ARHGAP5 NM_001030055
31088 AKAP6 NM_004274
31089 NPAS3 NM_001165893
31090 NPAS3 NM_022123
31091 NPAS3 NM_001164749
31092 NPAS3 NM_173159
31093 EGLN3 NM_022073
31094 SPTSSA NM_138288
31095 EAPP NM_018453
31096 SNX6 NM_152233
31097 SNX6 NM_021249
31098 CFL2 NR_028131
31099 CFL2 NM_138638
31100 CFL2 NM_021914
31101 CFL2 NR_028130
31102 CFL2 NM_001243645
31103 BAZ1A NM_013448
31104 BAZ1A NM_182648
31105 IGBP1P1 NR_002937
31106 SRP54 NM_003136
31107 SRP54 NM_001146282
31108 FAM177A1 NM_001079519
31109 FAM177A1 NM_001289022
31110 FAM177A1 NM_173607
31111 LOC101927178 NR_110415
31112 PPP2R3C NM_017917
31113 KIAA0391 NM_001256678
31114 KIAA0391 NM_014672
31115 KIAA0391 NM_001256679
31116 KIAA0391 NM_001256680
31117 KIAA0391 NM_001256681
31118 PSMA6 NM_001282234
31119 PSMA6 NM_002791
31120 PSMA6 NR_104110
31121 PSMA6 NM_001282233
31122 PSMA6 NM_001282232
31123 NFKBIA NM_020529
31124 INSM2 NM_032594
31125 RALGAPA1 NM_194301
31126 RALGAPA1 NM_001283043
31127 RALGAPA1 NM_014990
31128 RALGAPA1P NR_104269
31129 RALGAPA1 NM_001283044
31130 BRMS1L NM_032352
31131 LINC00609 NR_073454
31132 PTCSC3 NR_049735
31133 MBIP NM_001144891
31134 MBIP NM_016586
31135 SFTA3 NM_001101341
31136 NKX2-1 NM_001079668
31137 NKX2-1 NM_003317
31138 NKX2-1-AS1 NR_103710
31139 NKX2-8 NM_014360
31140 PAX9 NM_006194
31141 SLC25A21 NM_001171170
31142 SLC25A21 NM_030631
31143 MIR4503 NR_039725
31144 SLC25A21-AS1 NR_033240
31145 MIPOL1 NM_001195296
31146 MIPOL1 NM_001195297
31147 MIPOL1 NM_138731
31148 FOXA1 NM_004496
31149 SSTR1 NM_001049
31150 CLEC14A NM_175060
31151 LINC00639 NR_039982
31152 SEC23A NM_006364
31153 GEMIN2 NM_001009183
31154 GEMIN2 NM_003616
31155 GEMIN2 NM_001009182
31156 TRAPPC6B NM_177452
31157 TRAPPC6B NM_001079537
31158 PNN NM_002687
31159 MIA2 NM_054024
31160 CTAGE5 NM_203354
31161 LOC100288846 NR_038935
31162 CTAGE5 NM_001247988
31163 CTAGE5 NM_203356
31164 CTAGE5 NM_005930
31165 CTAGE5 NM_001247989
31166 CTAGE5 NM_001247990
31167 CTAGE5 NM_203355
31168 FBXO33 NM_203301
31169 LOC644919 NR_109758
31170 LOC644919 NR_109757
31171 LRFN5 NM_152447
31172 FSCB NM_032135
31173 C14orf28 NM_001017923
31174 LOC101927418 NR_110050
31175 KLHL28 NM_017658
31176 FAM179B NM_015091
31177 PRPF39 NM_017922
31178 SNORD127 NR_003691
31179 FKBP3 NM_002013
31180 FANCM NM_020937
31181 MIS18BP1 NM_018353
31182 LINC00871 NR_102702
31183 LINC00871 NR_102701
31184 LINC00871 NR_102700
31185 LINC00871 NR_102699
31186 RPL10L NM_080746
31187 MDGA2 NM_182830
31188 MDGA2 NM_001113498
31189 MDGA2 NR_103766
31190 MIR548Y NR_037503
31191 LINC00648 NR_039996
31192 RPS29 NM_001030001
31193 RPS29 NM_001032
31194 LRR1 NR_037793
31195 LRR1 NM_203467
31196 LRR1 NM_152329
31197 LRR1 NR_037792
31198 RPL36AL NM_001001
31199 MGAT2 NM_002408
31200 DNAAF2 NM_001083908
31201 DNAAF2 NM_018139
31202 POLE2 NM_001197330
31203 POLE2 NM_002692
31204 POLE2 NM_001197331
31205 KLHDC1 NM_172193
31206 KLHDC2 NM_014315
31207 NEMF NM_004713
31208 ARF6 NM_001663
31209 MIR6076 NR_106724
31210 C14orf182 NM_001012706
31211 LOC100506499 NR_102736
31212 C14orf183 NM_001014830
31213 VCPKMT NM_001040662
31214 VCPKMT NR_049738
31215 VCPKMT NM_024558
31216 VCPKMT NR_049739
31217 SOS2 NM_006939
31218 L2HGDH NM_024884
31219 ATP5S NM_015684
31220 ATP5S NR_033761
31221 ATP5S NM_001003803
31222 ATP5S NM_001003805
31223 CDKL1 NM_004196
31224 CDKL1 NM_001282236
31225 MAP4K5 NM_006575
31226 MAP4K5 NM_198794
31227 ATL1 NM_001127713
31228 ATL1 NM_015915
31229 ATL1 NM_181598
31230 SAV1 NM_021818
31231 NIN NM_020921
31232 NIN NM_182946
31233 NIN NM_016350
31234 NIN NM_182944
31235 ABHD12B NM_001206673
31236 ABHD12B NM_181814
31237 PYGL NM_001163940
31238 PYGL NM_002863
31239 TRIM9 NM_015163
31240 TRIM9 NM_052978
31241 TMX1 NM_030755
31242 LINC00640 NR_038358
31243 FRMD6-AS2 NR_051990
31244 FRMD6 NM_001042481
31245 FRMD6-AS2 NR_047477
31246 FRMD6-AS1 NR_037676
31247 FRMD6 NM_152330
31248 FRMD6 NM_001267046
31249 FRMD6 NM_001267047
31250 GNG2 NM_001243773
31251 GNG2 NM_053064
31252 GNG2 NM_001243774
31253 C14orf166 NM_016039
31254 NID2 NM_007361
31255 PTGDR NM_001281469
31256 PTGDR NM_000953
31257 PTGER2 NM_000956
31258 TXNDC16 NM_020784
31259 TXNDC16 NM_001160047
31260 GPR137C NM_001099652
31261 ERO1L NM_014584
31262 PSMC6 NM_002806
31263 STYX NM_001130701
31264 STYX NM_145251
31265 GNPNAT1 NM_198066
31266 FERMT2 NM_006832
31267 FERMT2 NM_001134999
31268 FERMT2 NM_001135000
31269 DDHD1 NM_030637
31270 DDHD1 NM_001160148
31271 DDHD1 NM_001160147
31272 LOC101927620 NR_110062
31273 MIR5580 NR_049843
31274 BMP4 NM_001202
31275 BMP4 NM_130850
31276 BMP4 NM_130851
31277 CDKN3 NM_001130851
31278 CDKN3 NM_005192
31279 CNIH1 NM_005776
31280 GMFB NM_004124
31281 CGRRF1 NM_006568
31282 SAMD4A NM_001161576
31283 SAMD4A NM_015589
31284 SAMD4A NM_001161577
31285 GCH1 NM_001024071
31286 GCH1 NM_001024024
31287 GCH1 NM_001024070
31288 GCH1 NM_000161
31289 MIR4308 NR_036194
31290 WDHD1 NM_007086
31291 WDHD1 NM_001008396
31292 SOCS4 NM_080867
31293 SOCS4 NM_199421
31294 MAPK1IP1L NM_144578
31295 LGALS3 NM_001177388
31296 LGALS3 NM_002306
31297 LGALS3 NR_003225
31298 DLGAP5 NM_014750
31299 DLGAP5 NM_001146015
31300 FBXO34 NM_017943
31301 FBXO34 NM_152231
31302 ATG14 NM_014924
31303 TBPL2 NM_199047
31304 KTN1-AS1 NR_027123
31305 KTN1 NM_001079521
31306 KTN1 NR_073129
31307 KTN1 NR_073128
31308 KTN1 NM_001079522
31309 KTN1 NM_001271014
31310 KTN1 NM_004986
31311 RPL13AP3 NR_004844
31312 LINC00520 NR_026797
31313 LINC00520 NR_026796
31314 PELI2 NM_021255
31315 TMEM260 NM_017799
31316 OTX2 NR_073034
31317 OTX2 NM_001270525
31318 OTX2 NM_001270523
31319 OTX2 NM_172337
31320 OTX2 NM_001270524
31321 OTX2 NM_021728
31322 OTX2 NR_073036
31323 OTX2-AS1 NR_029385
31324 EXOC5 NM_006544
31325 AP5M1 NR_026895
31326 AP5M1 NM_018229
31327 NAA30 NM_001011713
31328 C14orf105 NM_001283059
31329 C14orf105 NM_001283056
31330 C14orf105 NM_001283058
31331 C14orf105 NM_018168
31332 C14orf105 NM_001283057
31333 C14orf105 NM_001283060
31334 SLC35F4 NM_001206920
31335 C14orf37 NM_001001872
31336 ACTR10 NM_018477
31337 PSMA3 NR_038123
31338 PSMA3 NM_152132
31339 PSMA3 NM_002788
31340 FLJ31306 NR_029435
31341 FLJ31306 NR_029434
31342 ARID4A NM_023001
31343 ARID4A NM_023000
31344 ARID4A NM_002892
31345 TOMM20L NM_207377
31346 TIMM9 NM_012460
31347 KIAA0586 NM_001244189
31348 KIAA0586 NM_001244190
31349 KIAA0586 NM_001244192
31350 KIAA0586 NM_001244191
31351 KIAA0586 NM_014749
31352 KIAA0586 NM_001244193
31353 DACT1 NR_046093
31354 DACT1 NM_001079520
31355 DACT1 NM_016651
31356 DACT1 NR_046095
31357 LOC102723742 NR_110547
31358 DAAM1 NM_001270520
31359 DAAM1 NM_014992
31360 GPR135 NM_022571
31361 L3HYPDH NM_144581
31362 JKAMP NM_001284204
31363 JKAMP NM_001284203
31364 JKAMP NM_001098625
31365 JKAMP NM_016475
31366 JKAMP NM_001284202
31367 JKAMP NM_001284201
31368 CCDC175 NM_001164399
31369 RTN1 NM_206852
31370 RTN1 NM_021136
31371 LRRC9 NR_075071
31372 PCNXL4 NM_022495
31373 DHRS7 NM_016029
31374 PPM1A NM_177952
31375 PPM1A NM_177951
31376 PPM1A NM_021003
31377 C14orf39 NM_174978
31378 SIX6 NM_007374
31379 SIX1 NM_005982
31380 SIX4 NM_017420
31381 MNAT1 NM_001177963
31382 MNAT1 NM_002431
31383 TRMT5 NM_020810
31384 SLC38A6 NM_001172702
31385 SLC38A6 NM_153811
31386 SLC38A6 NR_033344
31387 TMEM30B NM_001017970
31388 PRKCH NM_006255
31389 LOC101927780 NR_110417
31390 LOC101927780 NR_110416
31391 FLJ22447 NR_039985
31392 HIF1A-AS1 NR_047116
31393 HIF1A NM_181054
31394 HIF1A NM_001530
31395 HIF1A NM_001243084
31396 HIF1A-AS2 NR_045406
31397 SNAPC1 NM_003082
31398 SYT16 NM_031914
31399 LINC00643 NR_015358
31400 LINC00644 NR_104063
31401 KCNH5 NM_172375
31402 KCNH5 NM_139318
31403 RHOJ NM_020663
31404 GPHB5 NM_145171
31405 PPP2R5E NM_001282180
31406 PPP2R5E NR_104104
31407 PPP2R5E NM_001282179
31408 PPP2R5E NM_001282182
31409 PPP2R5E NM_006246
31410 PPP2R5E NM_001282181
31411 WDR89 NM_001008726
31412 WDR89 NM_080666
31413 WDR89 NM_001258272
31414 SGPP1 NM_030791
31415 SYNE2 NM_015180
31416 SYNE2 NM_182914
31417 MIR548AZ NR_106755
31418 SYNE2 NM_182913
31419 SYNE2 NM_182910
31420 ESR2 NM_001291712
31421 ESR2 NM_001291723
31422 ESR2 NR_073496
31423 ESR2 NM_001040275
31424 ESR2 NM_001214902
31425 ESR2 NM_001271876
31426 ESR2 NM_001271877
31427 ESR2 NM_001437
31428 ESR2 NR_073497
31429 TEX21P NR_033777
31430 MTHFD1 NM_005956
31431 AKAP5 NM_004857
31432 ZBTB25 NM_006977
31433 ZBTB1 NM_001123329
31434 ZBTB1 NM_014950
31435 LOC102723809 NR_110550
31436 HSPA2 NM_021979
31437 PPP1R36 NM_172365
31438 PLEKHG3 NM_015549
31439 SPTB NM_001024858
31440 SPTB NM_000347
31441 MIR7855 NR_107009
31442 CHURC1-FNTB NM_001202558
31443 CHURC1 NM_001204064
31444 CHURC1 NM_001204063
31445 CHURC1 NM_145165
31446 CHURC1-FNTB NM_001202559
31447 GPX2 NR_046321
31448 GPX2 NR_046320
31449 GPX2 NM_002083
31450 RAB15 NM_198686
31451 FNTB NM_002028
31452 MAX NM_197957
31453 MAX NM_001271069
31454 MIR4706 NR_039855
31455 MAX NM_002382
31456 MAX NM_145113
31457 MAX NR_073137
31458 MAX NM_145112
31459 MAX NM_001271068
31460 MAX NM_145114
31461 MAX NR_073138
31462 LOC100506321 NR_045122
31463 LOC100128233 NR_103769
31464 MIR4708 NR_039857
31465 FUT8 NM_004480
31466 FUT8 NM_178155
31467 FUT8 NM_178156
31468 FUT8 NR_038167
31469 FUT8-AS1 NR_024334
31470 FUT8 NR_038170
31471 LINC00238 NR_110308
31472 LINC00238 NR_110307
31473 LINC00238 NR_024338
31474 GPHN NM_001024218
31475 GPHN NM_020806
31476 FAM71D NM_173526
31477 MPP5 NM_022474
31478 MPP5 NM_001256550
31479 ATP6V1D NM_015994
31480 EIF2S1 NM_004094
31481 PLEK2 NM_016445
31482 TMEM229B NM_182526
31483 PLEKHH1 NM_020715
31484 PIGH NM_004569
31485 ARG2 NM_001172
31486 VTI1B NM_006370
31487 RDH11 NM_016026
31488 RDH11 NM_001252650
31489 RDH12 NM_152443
31490 ZFYVE26 NM_015346
31491 RAD51B NM_133509
31492 RAD51B NM_002877
31493 RAD51B NM_133510
31494 ZFP36L1 NM_001244698
31495 ZFP36L1 NM_004926
31496 ZFP36L1 NM_001244701
31497 ACTN1 NM_001102
31498 ACTN1 NM_001130004
31499 ACTN1 NM_001130005
31500 ACTN1-AS1 NR_073422
31501 DCAF5 NM_001284206
31502 DCAF5 NM_003861
31503 DCAF5 NM_001284207
31504 DCAF5 NM_001284208
31505 EXD2 NM_018199
31506 EXD2 NR_034164
31507 EXD2 NM_001193360
31508 EXD2 NM_001193361
31509 EXD2 NM_001193363
31510 EXD2 NR_034165
31511 EXD2 NM_001193362
31512 GALNT16 NM_001168368
31513 GALNT16 NM_020692
31514 ERH NM_004450
31515 SLC39A9 NM_001252152
31516 SLC39A9 NM_001252151
31517 SLC39A9 NM_018375
31518 SLC39A9 NM_001252150
31519 SLC39A9 NM_001252148
31520 PLEKHD1 NM_001161498
31521 CCDC177 NM_001271507
31522 KIAA0247 NM_014734
31523 LOC100289511 NR_029378
31524 SRSF5 NM_001039465
31525 SRSF5 NM_006925
31526 SLC10A1 NM_003049
31527 SMOC1 NM_001034852
31528 SMOC1 NM_022137
31529 SLC8A3 NM_058240
31530 SLC8A3 NM_033262
31531 SLC8A3 NR_104122
31532 SLC8A3 NM_001130417
31533 SLC8A3 NM_182932
31534 SLC8A3 NM_183002
31535 SLC8A3 NM_182936
31536 ADAM21P1 NR_003951
31537 SYNJ2BP-COX16 NM_001202547
31538 SYNJ2BP-COX16 NM_001202549
31539 COX16 NM_001204090
31540 COX16 NM_016468
31541 SYNJ2BP-COX16 NM_001202548
31542 SYNJ2BP NM_018373
31543 ADAM21 NM_003813
31544 ADAM20P1 NR_037933
31545 ADAM20 NM_003814
31546 MED6 NM_001284211
31547 MED6 NM_001284209
31548 MED6 NM_005466
31549 MED6 NM_001284210
31550 LOC101928075 NR_110071
31551 TTC9 NM_015351
31552 MAP3K9 NM_001284232
31553 MAP3K9 NM_033141
31554 MAP3K9 NM_001284231
31555 MAP3K9 NM_001284230
31556 PCNX NM_014982
31557 SNORD56B NR_001276
31558 LOC145474 NR_027046
31559 SIPA1L1 NM_001284245
31560 SIPA1L1 NM_015556
31561 SIPA1L1 NM_001284246
31562 SIPA1L1 NM_001284247
31563 RGS6 NM_001204423
31564 RGS6 NM_001204424
31565 RGS6 NM_001204420
31566 RGS6 NM_001204417
31567 RGS6 NM_001204419
31568 RGS6 NM_001204422
31569 RGS6 NM_001204421
31570 RGS6 NM_001204416
31571 RGS6 NM_004296
31572 RGS6 NM_001204418
31573 MIR7843 NR_106994
31574 DPF3 NM_001280542
31575 DPF3 NM_001280543
31576 DPF3 NM_012074
31577 DPF3 NM_001280544
31578 DCAF4 NM_015604
31579 DCAF4 NM_181340
31580 DCAF4 NM_001163509
31581 DCAF4 NM_181341
31582 DCAF4 NM_001163508
31583 ZFYVE1 NM_001281734
31584 ZFYVE1 NM_178441
31585 ZFYVE1 NM_021260
31586 ZFYVE1 NM_001281735
31587 RBM25 NM_021239
31588 PSEN1 NM_007318
31589 PSEN1 NM_000021
31590 PAPLN NM_173462
31591 NUMB NM_001005744
31592 NUMB NM_001005743
31593 NUMB NM_003744
31594 NUMB NM_001005745
31595 HEATR4 NM_001220484
31596 HEATR4 NM_203309
31597 C14orf169 NM_024644
31598 ACOT1 NM_001037161
31599 ACOT2 NR_046028
31600 ACOT2 NM_006821
31601 ACOT4 NM_152331
31602 ACOT6 NM_001037162
31603 DNAL1 NM_001201366
31604 DNAL1 NM_031427
31605 PNMA1 NM_006029
31606 ELMSAN1 NM_001043318
31607 ELMSAN1 NM_194278
31608 MIR4505 NR_039727
31609 LOC100506476 NR_109995
31610 PTGR2 NM_001146154
31611 PTGR2 NM_001146155
31612 PTGR2 NM_152444
31613 ZNF410 NM_001242924
31614 ZNF410 NR_040251
31615 ZNF410 NM_001242927
31616 ZNF410 NM_001242928
31617 ZNF410 NM_021188
31618 ZNF410 NM_001242926
31619 FAM161B NM_152445
31620 COQ6 NM_182480
31621 COQ6 NM_182476
31622 ENTPD5 NM_001249
31623 CCDC176 NM_025057
31624 ALDH6A1 NM_001278594
31625 ALDH6A1 NM_005589
31626 ALDH6A1 NM_001278593
31627 LIN52 NM_001024674
31628 VSX2 NM_182894
31629 ABCD4 NR_003256
31630 ABCD4 NM_005050
31631 VRTN NM_018228
31632 SYNDIG1L NM_001105579
31633 NPC2 NM_006432
31634 MIR4709 NR_039858
31635 ISCA2 NM_194279
31636 ISCA2 NM_001272007
31637 LTBP2 NM_000428
31638 AREL1 NM_001039479
31639 FCF1 NM_015962
31640 YLPM1 NM_019589
31641 PROX2 NM_001243007
31642 PROX2 NM_001080408
31643 DLST NR_033814
31644 DLST NR_045209
31645 DLST NM_001244883
31646 DLST NM_001933
31647 RPS6KL1 NM_031464
31648 PGF NM_002632
31649 PGF NM_001207012
31650 EIF2B2 NM_014239
31651 MLH3 NM_014381
31652 MLH3 NM_001040108
31653 ACYP1 NM_001107
31654 ACYP1 NM_203488
31655 ZC2HC1C NR_110315
31656 ZC2HC1C NM_024643
31657 ZC2HC1C NM_001042430
31658 NEK9 NM_033116
31659 TMED10 NM_006827
31660 FOS NM_005252
31661 LINC01220 NR_038421
31662 JDP2 NM_001135047
31663 JDP2 NM_001135048
31664 JDP2 NM_130469
31665 JDP2 NM_001135049
31666 BATF NM_006399
31667 LOC102724153 NR_110552
31668 FLVCR2 NM_017791
31669 FLVCR2 NM_001195283
31670 C14orf1 NM_007176
31671 TTLL5 NM_015072
31672 TGFB3 NM_003239
31673 IFT43 NM_001255995
31674 IFT43 NM_001102564
31675 IFT43 NR_045665
31676 IFT43 NM_052873
31677 IFT43 NR_045664
31678 GPATCH2L NM_017926
31679 GPATCH2L NR_110314
31680 GPATCH2L NM_017972
31681 RNU6-31P NR_046482
31682 RNU6-19P NR_046487_1
31683 ESRRB NM_004452
31684 VASH1 NM_014909
31685 LOC100506603 NR_104183
31686 LOC100506603 NR_104184
31687 ANGEL1 NM_015305
31688 LRRC74 NM_194287
31689 IRF2BPL NM_024496
31690 LOC283575 NR_110554
31691 LOC102724190 NR_110553
31692 CIPC NM_033426
31693 ZDHHC22 NM_174976
31694 TMEM63C NM_020431
31695 NGB NM_021257
31696 MIR1260A NR_031661
31697 POMT2 NM_013382
31698 GSTZ1 NM_145870
31699 GSTZ1 NM_145871
31700 GSTZ1 NM_001513
31701 TMED8 NM_213601
31702 SAMD15 NM_001010860
31703 NOXRED1 NM_001113475
31704 VIPAS39 NM_001193317
31705 VIPAS39 NM_022067
31706 VIPAS39 NM_001193316
31707 VIPAS39 NM_001193314
31708 VIPAS39 NM_001193315
31709 AHSA1 NM_012111
31710 ISM2 NM_199296
31711 ISM2 NM_182509
31712 SPTLC2 NM_004863
31713 ALKBH1 NM_006020
31714 SLIRP NM_001267863
31715 SLIRP NM_001267864
31716 SLIRP NR_052025
31717 SLIRP NM_031210
31718 SNW1 NM_012245
31719 C14orf178 NM_174943
31720 C14orf178 NM_001173978
31721 ADCK1 NM_001142545
31722 ADCK1 NM_020421
31723 NRXN3 NR_073547
31724 NRXN3 NM_004796
31725 NRXN3 NM_001105250
31726 NRXN3 NM_001272020
31727 NRXN3 NM_138970
31728 NRXN3 NR_073546
31729 DIO2 NM_013989
31730 DIO2 NM_001242503
31731 DIO2 NM_001242502
31732 DIO2 NM_000793
31733 DIO2 NM_001007023
31734 DIO2-AS1 NR_038355
31735 CEP128 NM_152446
31736 TSHR NM_000369
31737 TSHR NM_001018036
31738 TSHR NM_001142626
31739 GTF2A1 NM_201595
31740 GTF2A1 NM_015859
31741 GTF2A1 NM_001278940
31742 SNORA79 NR_003021
31743 STON2 NM_001256430
31744 STON2 NM_033104
31745 LOC100506700 NR_109999
31746 SEL1L NM_005065
31747 SEL1L NM_001244984
31748 LOC101928559 NR_110074
31749 LINC00911 NR_102737
31750 LINC00911 NR_102738
31751 FLRT2 NM_013231
31752 LOC101928767 NR_110155
31753 LOC283585 NR_038445
31754 GALC NM_001201402
31755 GALC NM_001201401
31756 GALC NM_000153
31757 GPR65 NM_003608
31758 LOC101928791 NR_110121
