counter txid length
30727 NM_001204402 1748
30728 NM_001204404 9584
30729 NM_001204406 1227
30730 NR_110556 643
30731 NR_110557 673
30732 NR_110554 2939
30733 NR_110555 3245
30734 NR_110552 2143
30735 NR_110553 1817
30736 NR_110550 561
30737 NR_110551 981
30738 NR_110558 2232
30739 NR_110559 711
30740 NM_022036 2373
30741 NM_022037 4620
30742 NM_022034 2279
30743 NM_001111020 3712
30744 NM_022039 2212
30745 NR_027638 3956
30746 NR_027639 3911
30747 NR_003148 2932
30748 NR_027632 3290
30749 NR_027633 2873
30750 NR_003149 19250
30751 NR_027634 3294
30752 NR_027635 2609
30753 NM_020892 2819
30754 NM_020893 5635
30755 NM_001142800 10589
30756 NM_001142801 5446
30757 NM_020896 3887
30758 NM_001142807 2373
30759 NM_020894 4665
30760 NM_020895 2640
30761 NM_020898 3046
30762 NM_020899 5942
30763 NM_181847 3849
30764 NM_181846 4643
30765 NM_181845 2565
30766 NM_181844 3525
30767 NM_181843 816
30768 NM_181842 1865
30769 NM_181840 1155
30770 NR_023391 2249
30771 NR_023390 8014
30772 NM_001001436 1383
30773 NR_023392 5430
30774 NM_058190 881
30775 NM_058192 2050
30776 NM_058195 1151
30777 NM_058197 1222
30778 NM_205864 2851
30779 NM_205860 5084
30780 NM_205861 3325
30781 NM_205862 1691
30782 NM_205863 7871
30783 NR_036148 84
30784 NM_001276471 3945
30785 NM_016162 1445
30786 NM_030628 3285
30787 NM_030629 4131
30788 NM_030624 6276
30789 NM_030625 9584
30790 NM_030626 8052
30791 NM_030627 7769
30792 NM_030621 10331
30793 NM_030622 2621
30794 NM_030623 6826
30795 NM_001261817 1914
30796 NM_001261816 7032
30797 NR_046633 433
30798 NM_001261819 1776
30799 NM_001261818 1791
30800 NM_001001433 4967
30801 NM_015944 1585
30802 NM_001270841 869
30803 NM_207644 1240
30804 NM_207645 5937
30805 NR_046632 383
30806 NM_021079 4884
30807 NM_021078 3112
30808 NM_021073 2170
30809 NM_021072 9669
30810 NM_021071 1371
30811 NM_021070 4561
30812 NM_021077 1030
30813 NM_021076 3719
30814 NM_021075 2130
30815 NM_021074 930
30816 NM_201525 4133
30817 NM_201524 4255
30818 NM_201526 2111
30819 NM_201521 2404
30820 NM_201520 2785
30821 NM_201523 2694
30822 NM_201522 2820
30823 NM_144585 3211
30824 NM_001243926 3042
30825 NM_001243925 2563
30826 NM_133271 1383
30827 NM_133273 1347
30828 NM_133272 1635
30829 NM_175924 2756
30830 NM_003309 5259
30831 NM_175922 2704
30832 NM_175921 5222
30833 NM_175920 4262
30834 NM_003305 3330
30835 NM_003304 4068
30836 NR_024550 3973
30837 NM_003306 3451
30838 NM_003301 1414
30839 NR_024557 5924
30840 NR_024554 4373
30841 NM_003302 1752
30842 NM_001042533 5342
30843 NM_001042532 2297
30844 NM_001042535 2072
30845 NM_001042537 4727
30846 NM_001042536 2880
30847 NM_001042539 2776
30848 NM_016602 1244
30849 NM_001244008 9223
30850 NR_033743 310
30851 NR_037841 695
30852 NM_144691 3129
30853 NM_144690 2297
30854 NM_198137 1419
30855 NM_144695 4124
30856 NM_144694 2247
30857 NM_144697 1742
30858 NM_144696 3642
30859 NM_144699 3847
30860 NM_144698 3363
30861 NR_033740 1595
30862 NM_138422 1626
30863 NR_027293 2011
30864 NM_020309 2976
30865 NR_110892 2970
30866 NM_020300 927
30867 NM_020307 2624
30868 NM_001281729 1083
30869 NM_001130861 2314
30870 NM_002315 1299
30871 NM_001166221 2404
30872 NM_001166222 3969
30873 NM_001242332_4 1593
30874 NM_001242332_5 1593
30875 NM_001242332_6 1593
30876 NM_001242332_7 1593
30877 NM_001281728 775
30878 NM_001242332_1 1593
30879 NM_001242332_2 1593
30880 NM_001242332_3 1593
30881 NM_002313 7586
30882 NM_001278458 9587
30883 NM_001278451 3169
30884 NM_001278453 2908
30885 NM_001278452 3070
30886 NM_001039127 3665
30887 NM_181623 453
30888 NM_016607 3395
30889 NM_198596 4229
30890 NR_026859_1 1146
30891 NM_007333 843
30892 NM_198593 2795
30893 NM_015945 2309
30894 NM_080679_3 6104
30895 NM_181624 208
30896 NM_001025194 2009
30897 NM_001025195 2012
30898 NM_001025197 1440
30899 NM_001190980 5095
30900 NM_001025199 1500
30901 NM_001190983 2610
30902 NM_001164431 2838
30903 NM_001190986 2228
30904 NM_001190987 2786
30905 NM_022552 4324
30906 NM_032578 5816
30907 NM_032579 573
30908 NR_105033 4440
30909 NM_032574 800
30910 NM_032575 3705
30911 NM_032572 1498
30912 NM_032571 2423
30913 NM_033625 987
30914 NM_033624 4233
30915 NM_033626 3991
30916 NM_033629 1806
30917 NM_001080139_8 1293
30918 NM_001272050 4888
30919 NM_018208 2610
30920 NM_018209 3278
30921 NM_001145418 11795
30922 NM_018200 3885
30923 NM_001145415 4446
30924 NM_018202 3977
30925 NM_001145417 3895
30926 NM_018204 3736
30927 NM_001145411 2785
30928 NM_001145412 2742
30929 NM_001145413 2721
30930 NM_012329 2723
30931 NM_012328 2538
30932 NM_012325 2623
30933 NM_012324 3380
30934 NM_012327 4798
30935 NM_012326 1870
30936 NM_012321 1825
30937 NM_012320 2723
30938 NM_012323 2439
30939 NM_012322 2250
30940 NR_036241 58
30941 NR_036240 84
30942 NR_036243 76
30943 NR_036242 69
30944 NR_036245 85
30945 NR_036244 67
30946 NR_036247 81
30947 NR_036246 80
30948 NR_036249 78
30949 NM_001115008 5468
30950 NM_001195135 990
30951 NM_001195132 1451
30952 NM_001195131 1926
30953 NM_005074 1843
30954 NM_005077 3269
30955 NM_005076 7670
30956 NM_005071 1865
30957 NM_005070 4220
30958 NM_005073 3127
30959 NM_005072 4765
30960 NM_032390 1738
30961 NM_032391 383
30962 NM_005079 4019
30963 NM_005078 5744
30964 NM_001271675 3824
30965 NM_001162936 1016
30966 NM_174898 990
30967 NM_174899 2815
30968 NM_001109878 2355
30969 NM_001109879 2351
30970 NM_001798 2301
30971 NM_001799 1517
30972 NM_174890 3719
30973 NM_174891 1890
30974 NM_001796 4952
30975 NM_001284266 1928
30976 NM_001790 2170
30977 NM_001791 2168
30978 NM_174896 917
30979 NM_001793 4276
30980 NM_001284269 2871
30981 NM_178509 6046
30982 NM_001129731 4481
30983 NM_022558 900
30984 NM_206854 15415
30985 NM_206855 16362
30986 NM_206852 1704
30987 NM_206853 14136
30988 NM_004674 2954
30989 NM_004675 1631
30990 NM_025211 1873
30991 NM_004677 1581
30992 NM_025217 1346
30993 NM_025216 2375
30994 NM_004672 4328
30995 NM_004673 3546
30996 NM_025219 5293
30997 NM_025218 3142
30998 NM_004678 1204
30999 NM_004679 549
31000 NM_001278339 2090
31001 NM_015259 3303
31002 NM_016310 824
31003 NM_016311 541
31004 NM_016312 2674
31005 NM_001276469 2002
31006 NM_016315 3498
31007 NM_016316 4734
31008 NM_016318 1795
31009 NM_016319 1876
31010 NM_001276460 549
31011 NM_001276464 4777
31012 NM_015957 1277
31013 NM_015956 1458
31014 NM_015955 1812
31015 NM_015954 1724
31016 NM_015953 1367
31017 NM_015952 1448
31018 NM_015950 1286
31019 NM_001080509 5562
31020 NM_207511 3815
31021 NM_015959 1715
31022 NM_015958 1789
31023 NM_138450 3760
31024 NM_138451 1369
31025 NM_138452 1472
31026 NM_138453 1009
31027 NM_138454 908
31028 NM_138455 1278
31029 NM_138456 2140
31030 NM_138457 5910
31031 NM_138458 2280
31032 NM_138459 4807
31033 NR_031563 69
31034 NR_031565 88
31035 NR_031564 79
31036 NR_029508 78
31037 NR_031566 92
31038 NR_029506 70
31039 NR_031568 73
31040 NR_029504 71
31041 NR_029505 71
31042 NR_029503 64
31043 NR_029500 77
31044 NR_029501 78
31045 NR_105002 2372
31046 NR_105003 454
31047 NR_105000 1181
31048 NR_105001 660
31049 NR_105006 1639
31050 NR_105007 639
31051 NR_105004 351
31052 NR_105005 1690
31053 NR_105008 665
31054 NR_105009 389
31055 NM_007329 7686
31056 NM_007328 1374
31057 NM_213662 4815
31058 NR_075089 3424
31059 NR_075083 6609
31060 NR_075080 3938
31061 NM_001256693 2300
31062 NR_024225_3 121
31063 NM_001256692 2160
31064 NR_110997 1801
31065 NM_001256691 2256
31066 NM_178431 270
31067 NM_015194 5182
31068 NM_021907 2487
31069 NM_014335 2091
31070 NM_080745 1424
31071 NM_001080533 4404
31072 NM_001080532 3303
31073 NM_001080531 845
31074 NM_001080537 1584
31075 NM_001256695 10744
31076 NM_001080534 8140
31077 NM_030783 2445
31078 NM_001080539 3685
31079 NM_001080538 1625
31080 NM_001122965 3569
31081 NM_030782 2147
31082 NR_034139 1362
31083 NR_034138 1177
31084 NR_034131 738
31085 NR_034130 2316
31086 NR_034133 2654
31087 NR_034132 2078
31088 NR_034135 2000
31089 NR_034134 2674
31090 NR_034137 1113
31091 NR_034136 1033
31092 NR_026709 2207
31093 NR_026708 2270
31094 NR_026705 88
31095 NR_026704 88
31096 NR_026707 2383
31097 NR_026706 1240
31098 NR_026701 3684
31099 NR_026700 2792
31100 NR_026703 98
31101 NR_026702 2722
31102 NM_153289 504
31103 NM_021602 949
31104 NM_021603 578
31105 NM_001007226 3090
31106 NM_001007227 2968
31107 NM_001007225 3542
31108 NM_003957 4093
31109 NM_001007228 2916
31110 NM_001007229 2967
31111 NR_034122 2249
31112 NM_002919 2971
31113 NM_002918 4377
31114 NR_034123 2074
31115 NM_002913 4896
31116 NM_002912 10836
31117 NM_002911 5345
31118 NM_002910 1471
31119 NM_002917 1828
31120 NM_002916 1391
31121 NM_002915 2393
31122 NM_002914 1642
31123 NM_152458 3265
31124 NM_152459 1907
31125 NR_034121 2740
31126 NM_147777 1681
31127 NM_152450 3468
31128 NM_152451 2314
31129 NM_152453 1158
31130 NR_110771 845
31131 NM_152455 5607
31132 NM_152456 1779
31133 NM_152457 1773
31134 NM_001272062 2572
31135 NR_104063 294
31136 NR_104062 765
31137 NR_104061 653
31138 NR_034125 2671
31139 NR_104066 914
31140 NR_104065 887
31141 NR_104064 1192
31142 NM_207585 2920
31143 NM_001123384 6338
31144 NM_001123385 6423
31145 NM_001123387 773
31146 NM_001252392 2745
31147 NM_001252393 2848
31148 NM_001252390 2787
31149 NM_001252391 2819
31150 NM_017983 1924
31151 NM_001204171 9927
31152 NM_001256674 1888
31153 NM_001204173 4563
31154 NM_001204172 9099
31155 NM_001204175 2136
31156 NM_001256670 2990
31157 NM_001256673 1891
31158 NM_152989 4549
31159 NM_001204178 2133
31160 NM_001256679 2320
31161 NM_001256678 2825
31162 NM_001267718 2205
31163 NM_001127608 2107
31164 NM_001127605 2662
31165 NM_001127603 1121
31166 NM_001040647 2702
31167 NM_001040649 658
31168 NM_001040648 2570
31169 NM_001004757 1096
31170 NM_001004756 1058
31171 NM_001004755 948
31172 NM_001004754 1070
31173 NM_001004753 1029
31174 NM_001004752 939
31175 NM_001004751 1124
31176 NM_001004750 939
31177 NM_013447 6467
31178 NM_013446 3151
31179 NM_013445 1255
31180 NM_013444 3418
31181 NM_013443 2455
31182 NM_013442 1431
31183 NM_013441 2782
31184 NM_001004758 972
31185 NM_001005480 957
31186 NM_001005482 945
31187 NM_001005483 972
31188 NM_001005484 918
31189 NM_001005486 1047
31190 NM_001005487 924
31191 NM_001006665 3112
31192 NM_033178_3 1380
31193 NM_001006666 805
31194 NM_033178_6 1380
31195 NM_033178_7 1380
31196 NM_033178_4 1380
31197 NM_033178_5 1380
31198 NM_015135 6265
31199 NM_015134 10960
31200 NM_015137 5414
31201 NM_015136 7926
31202 NM_015131 3501
31203 NM_015130 5486
31204 NM_015133 5624
31205 NM_015132 6371
31206 NM_015139 6460
31207 NR_073020 2028
31208 NR_073021 1956
31209 NM_001166113 4460
31210 NM_001030004 1449
31211 NR_026716 3490
31212 NM_001030006 5763
31213 NM_001030007 6848
31214 NR_026714 5481
31215 NM_018698 2706
31216 NM_001291381_1 1518
31217 NM_001289807 945
31218 NM_001289808 974
31219 NM_001166111 4573
31220 NR_106969 67
31221 NM_001282786 1907
31222 NM_001282787 7622
31223 NM_001282780 2508
31224 NM_001282781 2454
31225 NM_001282782 1857
31226 NM_001282783 1798
31227 NR_106960 86
31228 NR_106961 72
31229 NR_106963 59
31230 NM_001282788 1759
31231 NM_001282789 1706
31232 NR_106967 82
31233 NM_021270 651
31234 NR_119379 586
31235 NR_119378 584
31236 NR_119375 3165
31237 NR_119374 1991
31238 NR_119377 923
31239 NR_119376 6713
31240 NR_119373 575
31241 NM_001102667 1145
31242 NR_024225_6 121
31243 NM_001166114 4389
31244 NM_001142684 3268
31245 NM_001011513 5805
31246 NR_024398 1142
31247 NR_024399 923
31248 NM_001142683 2762
31249 NR_024394 4013
31250 NR_024396 2518
31251 NR_024397 822
31252 NM_001139442 3253
31253 NR_024393 1412
31254 NM_001286447 3620
31255 NM_001286446 3523
31256 NM_001286445 5390
31257 NM_001007232 466
31258 NM_152631 2122
31259 NM_001281493 4158
31260 NM_001281492 3938
31261 NM_001242854 3846
31262 NM_001286449 1782
31263 NM_001007234 908
31264 NM_001001676 524
31265 NM_001001674 939
31266 NM_001001673 1049
31267 NM_001011515 2023
31268 NM_001001671 4633
31269 NM_001001670 4833
31270 NM_181443 4672
31271 NM_006808 562
31272 NM_181441 690
31273 NM_181446 2696
31274 NM_006801 1557
31275 NM_006800 2315
31276 NM_006803 3611
31277 NM_006802 2836
31278 NM_006805 2967
31279 NM_006804 2834
31280 NM_006807 2422
31281 NM_006806 1462
31282 NM_145322 6258
31283 NM_145320 6366
31284 NM_145321 6351
31285 NM_001102406 5360
31286 NM_182935 3083
31287 NM_001201359 999
31288 NM_004539 2865
31289 NM_004538 2758
31290 NM_004537 5125
31291 NM_004536 6551
31292 NM_004535 5535
31293 NM_004533 3598
31294 NM_004532 4096
31295 NM_004531 4181
31296 NM_004530 3526
31297 NM_198449 4309
31298 NM_198448 855
31299 NM_198445 3044
31300 NM_198447 883
31301 NM_198446 1318
31302 NM_198441 1847
31303 NM_198440 3200
31304 NM_198443 633
31305 NR_033799_1 587
31306 NM_001204839 2498
31307 NR_024225_7 121
31308 NM_201648 2055
31309 NM_001131016 2992
31310 NM_001204837 3788
31311 NM_002902 2213
31312 NM_002903 1175
31313 NR_026820 1130
31314 NM_001131018 2752
31315 NR_040662_1 2539
31316 NR_026821 1130
31317 NM_001289071 3193
31318 NR_031601_1 102
31319 NM_005271 3476
31320 NR_026823 1126
31321 NM_001283004 2611
31322 NM_001287428 1568
31323 NM_001287429 1394
31324 NM_001287426 1973
31325 NM_001287427 2585
31326 NM_001287424 2631
31327 NM_001287422 2233
31328 NM_001287421 2323
31329 NM_133374 9113
31330 NM_133375 3685
31331 NR_026827 2306
31332 NM_133376 3785
31333 NM_198385 8111
31334 NM_032151 2378
31335 NM_001135707 1500
31336 NM_032152 2209
31337 NM_001135706 1905
31338 NM_005278 1659
31339 NM_001135705 1867
31340 NM_133373 3468
31341 NR_106969_2 67
31342 NR_106969_3 67
31343 NR_106969_1 67
31344 NM_019101_1 761
31345 NM_001134888 4193
31346 NM_001136012 1451
31347 NM_001136010 759
31348 NM_001136011 1457
31349 NM_001136016 3557
31350 NM_001136017 2082
31351 NM_001136015 1659
31352 NM_001136018 1683
31353 NM_001136019 1893
31354 NM_001269039 3694
31355 NR_052005 3513
31356 NR_052004 552
31357 NR_052006 3605
31358 NR_052001 978
31359 NR_052000 1028
31360 NR_052003 3941
31361 NR_052002 1120
31362 NR_024254 2143
31363 NR_024256 2214
31364 NM_003460 2749
31365 NR_024250 1943
31366 NM_004114 2677
31367 NM_003462 2649
31368 NM_001288959 502
31369 NM_001288958 585
31370 NM_080605 2792
31371 NM_080604 2773
31372 NM_001288955 5000
31373 NM_003463 5089
31374 NM_001288953 5149
31375 NM_001288952 704
31376 NM_001288951 5230
31377 NM_001288950 2568
31378 NM_032510 3834
31379 NM_001282501_1 1947
31380 NR_027142_1 774
31381 NM_006638 1185
31382 NM_145739 6811
31383 NR_027999 796
31384 NR_024258 120
31385 NM_147233 6891
31386 NR_102302 953
31387 NM_032512 3745
31388 NM_001178109 4239
31389 NM_001804 1772
31390 NM_130446 6320
31391 NM_001806 3770
31392 NM_001807 2386
31393 NM_130443 3083
31394 NM_130442 3736
31395 NM_130441 1314
31396 NM_130440 7706
31397 NM_005163 2988
31398 NM_001809 1429
31399 NM_001036 15559
31400 NM_152634 1955
31401 NR_049748_1 612
31402 NM_001033 3191
31403 NM_001032 336
31404 NM_001252383 844
31405 NM_020919 6918
31406 NM_020918 6383
31407 NM_020917 7493
31408 NM_020912 2536
31409 NM_020911 13061
31410 NM_020910 12378
31411 NM_016152 2774
31412 NM_001276265 1495
31413 NM_016150 2756
31414 NM_001276267 3032
31415 NM_001199455 4602
31416 NM_001276261 2716
31417 NM_001276262 1440
31418 NM_016155 2408
31419 NM_172081 4097
31420 NM_001276268 2692
31421 NM_003008 1982
31422 NM_022340 6678
31423 NM_015356 5143
31424 NR_000026 55
31425 NM_001129727 4591
31426 NM_016070 1492
31427 NM_016073 2434
31428 NM_022343 2099
31429 NM_022344 4583
31430 NR_031567 86
31431 NM_016488 3484
31432 NM_016489 1824
31433 NM_016077 798
31434 NM_032517 812
31435 NM_016480 1481
31436 NM_016481 1647
31437 NM_016483 2226
31438 NM_016484 1246
31439 NM_016485 3355
31440 NM_016486 1471
31441 NM_016487 1185
31442 NM_016078 1789
31443 NM_030981 1955
31444 NM_030980 2051
31445 NM_024044_1 1170
31446 NM_030984 1903
31447 NM_001130438 7907
31448 NM_001012502 1722
31449 NM_001012505 892
31450 NM_001012507 1135
31451 NM_001012506 3117
31452 NM_001012509 2756
31453 NM_001012508 3173
31454 NM_001267709 2658
31455 NM_199189 5604
31456 NM_001256609 1851
31457 NM_199187 1421
31458 NM_199186 2105
31459 NM_199185 1362
31460 NM_199184 797
31461 NM_199183 946
31462 NR_001526_1 166
31463 NM_005165 1651
31464 NM_001145400 2058
31465 NM_001290008 2159
31466 NM_001290009 2825
31467 NR_049818 120
31468 NR_049819 76
31469 NR_002780 1117
31470 NM_001290000 2080
31471 NR_049813 85
31472 NR_049810 76
31473 NM_001290003 2186
31474 NM_005164 5341
31475 NR_049817 85
31476 NR_049814 93
31477 NR_049815 88
31478 NM_017684 13290
31479 NM_173488 2689
31480 NM_017686 8877
31481 NM_017681 1762
31482 NM_017680 2524
31483 NM_017682 1910
31484 NM_173482 1751
31485 NM_173483 2609
31486 NR_073126 1623
31487 NM_173481 2851
31488 NM_173487 1861
31489 NM_173484 3128
31490 NM_173485 12187
31491 NM_199454 8666
31492 NM_199456 1540
31493 NM_199451 3414
31494 NM_199450 1710
31495 NM_199453 1440
31496 NM_199452 2695
31497 NM_001256169_2 716
31498 NM_001042363_1 2872
31499 NM_175881 1193
31500 NM_175882 2183
31501 NM_175883 3224
31502 NM_175884 4424
31503 NM_175885 1861
31504 NM_175886 1087
31505 NM_175887 1678
31506 NM_175888 2776
31507 NM_001042474 2168
31508 NM_001042475 7639
31509 NM_001042476 3026
31510 NM_001042470 1802
31511 NM_001042471 1560
31512 NM_001042472 2123
31513 NM_001042473 3860
31514 NM_001042478 2070
31515 NM_001042479 3171
31516 NR_002785 1157
31517 NR_073393 580
31518 NR_001575 5701
31519 NR_073463 2590
31520 NR_073460 725
31521 NR_073461 823
31522 NR_001571 46
31523 NR_073464 2955
31524 NR_073465 4039
31525 NR_073468 3623
31526 NR_073469 1793
31527 NR_001578 1357
31528 NR_002784 3131
31529 NM_001193417 5348
31530 NM_001193416 5393
31531 NM_001104546 4272
31532 NM_003518 445
31533 NM_003519 453
31534 NM_001164266 4557
31535 NM_003514 487
31536 NM_003516 534
31537 NM_003517 437
31538 NM_003510 460
31539 NM_003511 470
31540 NM_003512 546
31541 NM_003513 477
31542 NM_001197302 992
31543 NR_002224 1843
31544 NM_033208 3430
31545 NM_004016 4591
31546 NM_001166373 5502
31547 NM_020144 4257
31548 NM_001291847 779
31549 NM_001291846 806
31550 NM_001291845 1867
31551 NM_001291844 5462
31552 NM_005916 3010
31553 NM_001291842 5588
31554 NM_005914 4915
31555 NM_001291840 5357
31556 NM_005918 2258
31557 NM_001190828 2140
31558 NM_001214902 2393
31559 NM_020145 2278
31560 NM_006757 1203
31561 NR_003595 2893
31562 NR_003594 1078
31563 NM_001278558 2505
31564 NM_001278559 7239
31565 NM_001079882 2923
31566 NR_003592 1111
31567 NM_001278554 1542
31568 NM_001278555 1350
31569 NM_001278556 953
31570 NM_001278557 2782
31571 NR_003599 1241
31572 NM_013452 967
31573 NM_001278552 2499
31574 NM_001278553 3237
31575 NM_031298 749
31576 NM_031299 1170
31577 NM_031296 3868
31578 NM_031297 1077
31579 NM_031294 2066
31580 NM_031292 3979
31581 NM_031293 3437
31582 NM_031290 1154
31583 NM_031291 1812
31584 NM_001079881 3186
31585 NR_029582 70
31586 NM_001033952 798
31587 NR_024055 3411
31588 NM_002649 7210
31589 NM_205768 3875
31590 NM_002647 3067
31591 NM_002646 7606
31592 NM_002645 8288
31593 NM_002644 4275
31594 NM_002643 1028
31595 NM_002642 1500
31596 NM_002641 3626
31597 NM_002640 3373
31598 NM_001039375 2208
31599 NM_001039374 1716
31600 NM_001039372 2143
31601 NM_001195811 3018
31602 NM_001195812 2856
31603 NM_001005493 945
31604 NM_015449 1796
31605 NM_015448 799
31606 NM_001005492 939
31607 NM_015444 1859
31608 NM_015447 7631
31609 NM_015446 8631
31610 NM_015441 3160
31611 NM_015440 3474
31612 NM_015442 2815
31613 NM_001200052 2782
31614 NM_001200053 1888
31615 NM_001200050 3027
31616 NM_001200051 1856
31617 NM_001200056 1988
31618 NM_001200054 2167
31619 NM_001287737 1037
31620 NM_023004 1919
31621 NM_001242503 6169
31622 NM_001099851_1 1578
31623 NM_052918 7446
31624 NM_052916 4891
31625 NM_052917 5664
31626 NM_052913 5021
31627 NM_052910 5189
31628 NM_052911 4499
31629 NM_001006613 1010
31630 NM_001170570 2284
31631 NM_170610 437
31632 NR_033557 1387
31633 NM_001343 4601
31634 NM_001340 2171
31635 NM_001347 4643
31636 NM_001346 5802
31637 NM_001345 2727
31638 NM_001344 697
31639 NM_001349 2322
31640 NM_001348 2105
31641 NM_015125 5473
